kst-26643-553,BRIEF VAN DE MINISTER VAN BINNENLANDSE ZAKEN EN KONINKRIJKSRELATIES,2,https://zoek.officielebekendmakingen.nl/kst-26643-553.xml,[],,"[('tekstregel', 4), ('http', 3), ('vergaderjaar', 2), ('tweede', 2), ('kamer', 2), ('2', 2), ('titel', 2), ('minister', 2), ('binnenlandse', 2), ('zaken', 2)]"
kst-CVIII-S,BRIEF VAN DE MINISTER VAN BINNENLANDSE ZAKEN EN KONINKRIJKSRELATIES,1,https://zoek.officielebekendmakingen.nl/kst-CVIII-S.xml,"['kst-26643-455', 'kst-26643-427', 'kst-33009-42', 'kst-33009-42', 'kst-31288-545', 'kst-34851-1', 'kst-26642-426', 'kst-32761-108', 'kst-26643-426', 'kst-32827-116', 'kst-28760-53', 'kst-26643-431', 'kst-31288-545', 'kst-33009-13', 'kst-34775-VI-88', 'kst-26643-426', 'kst-26643-427']",,"[('kabinet', 45), ('noot', 42), ('voet', 42), ('publieke', 33), ('waarden', 32), ('actief', 31), ('extref', 29), ('mensenrechten', 28), ('rathenau', 27), ('instituut', 26)]"
kst-22112-2578,BRIEF VAN DE MINISTER VAN BUITENLANDSE ZAKEN,2,https://zoek.officielebekendmakingen.nl/kst-22112-2578.xml,"['kst-22112-2572', 'kst-22112-2573', 'kst-22112-2574', 'kst-22112-2575', 'kst-22112-2576', 'kst-22112-2577', 'kst-22112-2579', 'kst-32034-30', 'kst-30012-77', 'kst-26643-529', 'kst-26643-529', 'kst-34300-X-21', 'kst-26643-535']",,"[('ai', 46), ('commissie', 21), ('cur', 20), ('nr', 19), ('europese', 18), ('kabinet', 16), ('actief', 15), ('kamerstuk', 14), ('extref', 14), ('li', 14)]"
kst-32761-117,MOTIE VAN HET LID VERHOEVEN C.S. ,2,https://zoek.officielebekendmakingen.nl/kst-32761-117.xml,[],,"[('algoritmen', 5), ('tekstregel', 4), ('analysemethoden', 4), ('openbaar', 3), ('http', 2), ('vergaderjaar', 2), ('kamer', 2), ('2', 2), ('titel', 2), ('verhoeven', 2)]"
kst-32761-122,BRIEF VAN DE STAATSSECRETARIS VAN SOCIALE ZAKEN EN WERKGELEGENHEID,2,https://zoek.officielebekendmakingen.nl/kst-32761-122.xml,['kst-32761-118'],,"[('syri', 9), ('motie', 7), ('tekstregel', 4), ('kamer', 4), ('openbaar', 4), ('szw', 4), ('rechtszaak', 4), ('belang', 4), ('nr', 3), ('staatssecretaris', 3)]"
kst-26643-426,BRIEF VAN DE MINISTER VAN VEILIGHEID EN JUSTITIE,2,https://zoek.officielebekendmakingen.nl/kst-26643-426.xml,"['kst-26643-298', 'kst-32761-83', 'kst-31288-545', 'kst-26643-402', 'kst-32761-78', 'kst-32761-108', 'kst-29279-298']",,"[('data', 100), ('big', 76), ('kabinet', 49), ('cur', 47), ('nadruk', 41), ('overheid', 24), ('gebruik', 23), ('wrr', 22), ('li', 22), ('veiligheid', 19)]"
kst-32827-127,BRIEF VAN DE MINISTER VOOR BASIS- EN VOORTGEZET ONDERWIJS EN MEDIA,2,https://zoek.officielebekendmakingen.nl/kst-32827-127.xml,"['kst-34775-VIII-31', 'kst-34550-VIII-82', 'kst-32827-122', 'kst-34775-VIII-49', 'kst-34700-34', 'kst-32827-126', 'kst-34775-VIII-31', 'kst-32827-116']",,"[('extref', 13), ('actief', 13), ('kamerstuk', 9), ('document', 8), ('kamer', 7), ('http', 6), ('https', 5), ('onderzoeken', 5), ('noot', 5), ('voet', 5)]"
kst-32761-108,BRIEF VAN DE MINISTER VAN ECONOMISCHE ZAKEN,2,https://zoek.officielebekendmakingen.nl/kst-32761-108.xml,"['kst-32761-78', 'kst-33009-10', 'kst-33009-12', 'kst-33009-30', 'kst-32761-91', 'kst-32761-78', 'kst-32761-49', 'kst-32761-78']",,"[('data', 19), ('rapport', 15), ('bedrijven', 13), ('big', 12), ('expertgroep', 11), ('actief', 10), ('extref', 9), ('document', 8), ('wettelijke', 8), ('eisen', 8)]"
kst-26643-426,BRIEF VAN DE MINISTER VAN VEILIGHEID EN JUSTITIE,2,https://zoek.officielebekendmakingen.nl/kst-26643-426.xml,"['kst-26643-298', 'kst-32761-83', 'kst-31288-545', 'kst-26643-402', 'kst-32761-78', 'kst-32761-108', 'kst-29279-298']",,"[('data', 100), ('big', 76), ('kabinet', 49), ('cur', 47), ('nadruk', 41), ('overheid', 24), ('gebruik', 23), ('wrr', 22), ('li', 22), ('veiligheid', 19)]"
kst-32761-108,BRIEF VAN DE MINISTER VAN ECONOMISCHE ZAKEN,2,https://zoek.officielebekendmakingen.nl/kst-32761-108.xml,"['kst-32761-78', 'kst-33009-10', 'kst-33009-12', 'kst-33009-30', 'kst-32761-91', 'kst-32761-78', 'kst-32761-49', 'kst-32761-78']",,"[('data', 19), ('rapport', 15), ('bedrijven', 13), ('big', 12), ('expertgroep', 11), ('actief', 10), ('extref', 9), ('document', 8), ('wettelijke', 8), ('eisen', 8)]"
